dp:1.100000_param2:30,79.8,14.295453822806746,17.0,10.516653460107925
dp:1.100000_param2:25,79.8,13.31014650557987,19.4,12.167168939404105
dp:1.100000_param2:20,79.8,13.03687079018581,20.2,13.03687079018581
dp:1.250000_param2:25,79.6,11.99333148045196,20.4,11.993331480451959
dp:1.400000_param2:25,79.4,13.712767773137559,20.6,13.712767773137559
dp:1.400000_param2:20,79.4,13.712767773137559,20.6,13.712767773137559
dp:1.250000_param2:20,79.4,12.265398485169571,20.6,12.265398485169571
dp:1.000000_param2:25,79.4,12.839003076563227,19.0,12.041594578792296
dp:1.400000_param2:30,79.2,13.804347141389918,20.6,13.712767773137559
dp:1.350000_param2:20,79.0,11.974973903938164,21.0,11.974973903938164
dp:1.250000_param2:30,79.0,12.84523257866513,19.6,11.01998185116473
dp:1.350000_param2:25,78.8,12.237646832622683,20.8,11.805083650698965
dp:1.250000_param2:35,78.8,13.89100428334827,18.2,10.097524449091472
dp:1.200000_param2:20,78.8,10.851727973000429,21.2,10.851727973000429
dp:1.000000_param2:20,78.8,12.687001221722964,21.0,12.529964086141668
dp:1.200000_param2:25,78.6,10.772186407596186,21.4,10.772186407596184
dp:1.050000_param2:25,78.6,11.173182178770737,20.8,10.628264204469136
dp:1.350000_param2:30,78.2,12.913558765886343,20.6,11.663618649458666
dp:1.200000_param2:30,78.2,11.22319027727856,20.2,9.526804291051644
dp:1.400000_param2:35,78.0,14.913081505845799,19.6,13.108775686539152
dp:1.050000_param2:20,78.0,11.278297743897348,22.0,11.278297743897348
dp:1.500000_param2:30,77.8,15.190786681406596,22.2,15.190786681406594
dp:1.300000_param2:30,77.8,15.217095649301807,21.4,14.228141129465929
dp:1.300000_param2:25,77.8,15.217095649301807,22.2,15.217095649301807
dp:1.300000_param2:20,77.8,15.217095649301807,22.2,15.217095649301807
dp:1.150000_param2:25,77.8,10.637668917577761,22.0,10.469001862641921
dp:1.500000_param2:25,77.6,15.43502510525979,22.4,15.43502510525979
dp:1.500000_param2:20,77.6,15.43502510525979,22.4,15.43502510525979
dp:1.000000_param2:30,77.6,14.691494137765567,15.2,11.214276615100948
dp:1.450000_param2:25,77.4,14.200000000000001,22.6,14.200000000000001
dp:1.450000_param2:20,77.4,14.200000000000001,22.6,14.200000000000001
dp:1.150000_param2:30,77.4,11.350770898930168,20.8,10.4
dp:1.150000_param2:20,77.4,10.734989520255715,22.6,10.734989520255715
dp:1.450000_param2:30,77.2,14.427751037497147,22.6,14.200000000000001
dp:1.350000_param2:35,77.2,14.288456879593403,19.8,11.151681487560518
dp:1.050000_param2:30,77.0,12.751470503436064,18.4,9.871170143402454
dp:1.300000_param2:35,76.8,16.85704600456438,20.8,13.717142559585797
dp:1.200000_param2:35,76.8,15.263027222671132,18.2,9.184770002564028
dp:1.100000_param2:35,76.8,18.701871564097537,13.8,10.137060717979349
dp:1.450000_param2:35,76.4,15.304901175767192,21.8,13.518875692896952
dp:1.400000_param2:40,76.4,17.839282496782207,18.6,13.055267136294072
dp:1.500000_param2:35,76.2,18.340119955987202,21.8,14.545102268461367
dp:1.150000_param2:35,76.2,14.627371602581237,17.4,9.92169340384997
dp:1.250000_param2:40,75.8,18.09861873182592,15.6,9.156418513807678
dp:1.350000_param2:40,75.0,17.66918221084383,19.0,11.108555261599053
dp:1.200000_param2:40,74.6,20.45580602176311,14.8,8.681013765684282
dp:1.050000_param2:35,74.6,18.59139585937538,12.4,7.683749084919419
dp:1.400000_param2:45,74.4,20.23462379190678,16.6,12.93213052826177
dp:1.500000_param2:40,73.6,23.06165648863932,19.6,11.959933110180842
dp:1.450000_param2:40,73.6,19.794948850653796,20.8,13.151425778218877
dp:1.250000_param2:45,73.4,22.127810555949722,13.4,8.674099376880577
dp:1.150000_param2:40,72.8,18.723247581549522,14.4,9.748846085563152
dp:1.300000_param2:40,72.2,26.02229813064173,18.2,12.21310771261762
dp:1.500000_param2:45,71.2,26.76116589388437,18.2,11.504781614615723
dp:1.000000_param2:35,70.8,22.4535075210979,10.0,6.81175454637056
dp:1.350000_param2:45,70.2,25.242028444639708,16.2,9.14111590562115
dp:1.200000_param2:45,70.2,25.55699512853575,11.0,7.113367697511496
dp:1.300000_param2:45,69.8,27.848877894809334,14.4,10.983624174196786
dp:1.400000_param2:50,69.6,25.966131787387972,14.0,10.658330075579382
dp:1.450000_param2:45,69.2,24.235511135521776,18.8,12.936769303036984
dp:1.500000_param2:50,69.0,29.329166370696594,16.2,10.562196741208714
dp:1.500000_param2:55,67.8,29.791945220142978,13.0,8.910667763978186
dp:1.100000_param2:40,67.8,26.97332015158683,10.0,7.58946638440411
dp:1.450000_param2:50,66.0,28.593705601058428,16.2,13.310146505579871
dp:1.350000_param2:50,65.2,30.08255308314106,13.6,8.662563131083086
dp:1.150000_param2:45,65.0,26.461292485439937,8.8,5.741080037762929
dp:1.250000_param2:50,64.8,29.040661149498646,8.8,6.523802572120037
dp:1.500000_param2:60,64.2,31.297923253787943,10.6,8.440379138403678
dp:1.300000_param2:50,64.0,31.445190411253673,12.0,9.338094023943002
dp:1.400000_param2:55,63.4,33.02181097396083,11.8,9.897474425326898
dp:1.050000_param2:40,62.2,27.42918154083348,7.4,5.936328831862332
