dp:1.500000_param2:45,80.0,16.57307052620807,20.0,16.57307052620807
dp:1.500000_param2:40,80.0,16.57307052620807,20.0,16.57307052620807
dp:1.500000_param2:35,80.0,16.57307052620807,20.0,16.57307052620807
dp:1.500000_param2:30,80.0,16.57307052620807,20.0,16.57307052620807
dp:1.500000_param2:25,80.0,16.57307052620807,20.0,16.57307052620807
dp:1.500000_param2:20,80.0,16.57307052620807,20.0,16.57307052620807
dp:1.250000_param2:40,80.0,13.9522996909709,20.0,13.9522996909709
dp:1.500000_param2:50,79.33333333333333,16.438437341250605,20.666666666666668,16.438437341250605
dp:1.250000_param2:45,79.33333333333333,13.199326582148887,20.666666666666668,13.199326582148887
dp:1.250000_param2:35,79.33333333333333,13.199326582148887,20.666666666666668,13.199326582148887
dp:1.250000_param2:30,79.33333333333333,13.199326582148887,20.666666666666668,13.199326582148887
dp:1.250000_param2:25,79.33333333333333,13.199326582148887,20.666666666666668,13.199326582148887
dp:1.250000_param2:20,79.33333333333333,13.199326582148887,20.666666666666668,13.199326582148887
dp:1.500000_param2:60,78.66666666666667,16.35712552851373,21.333333333333332,16.35712552851373
dp:1.500000_param2:55,78.66666666666667,16.35712552851373,21.333333333333332,16.35712552851373
dp:1.100000_param2:35,78.66666666666667,15.520595635763755,21.333333333333332,15.520595635763755
dp:1.500000_param2:65,78.0,17.204650534085253,21.333333333333332,17.30767331432956
dp:1.350000_param2:55,78.0,13.366625103842281,22.0,13.366625103842281
dp:1.250000_param2:50,78.0,14.966629547095765,20.0,16.57307052620807
dp:1.200000_param2:45,78.0,13.9522996909709,21.333333333333332,13.888444437333106
dp:1.200000_param2:35,78.0,13.9522996909709,22.0,13.9522996909709
dp:1.100000_param2:30,78.0,14.696938456699069,22.0,14.696938456699069
dp:1.100000_param2:25,78.0,14.696938456699069,22.0,14.696938456699069
dp:1.100000_param2:20,78.0,14.696938456699069,22.0,14.696938456699069
dp:1.300000_param2:45,77.33333333333333,15.173075568988056,22.666666666666668,15.173075568988056
dp:1.300000_param2:35,77.33333333333333,14.079141387961918,22.666666666666668,14.079141387961918
dp:1.300000_param2:30,77.33333333333333,14.079141387961918,22.666666666666668,14.079141387961918
dp:1.300000_param2:25,77.33333333333333,14.079141387961918,22.666666666666668,14.079141387961918
dp:1.300000_param2:20,77.33333333333333,14.079141387961918,22.666666666666668,14.079141387961918
dp:1.200000_param2:40,77.33333333333333,13.097921802925667,22.666666666666668,13.097921802925667
dp:1.200000_param2:30,77.33333333333333,13.097921802925667,22.666666666666668,13.097921802925667
dp:1.200000_param2:25,77.33333333333333,13.888444437333106,22.666666666666668,13.888444437333106
dp:1.200000_param2:20,77.33333333333333,13.888444437333106,22.666666666666668,13.888444437333106
dp:1.050000_param2:25,77.33333333333333,16.35712552851373,22.666666666666668,16.35712552851373
dp:1.050000_param2:20,77.33333333333333,16.35712552851373,22.666666666666668,16.35712552851373
dp:1.300000_param2:40,76.66666666666667,14.2672897060218,23.333333333333332,14.2672897060218
dp:1.050000_param2:30,76.66666666666667,15.4344492037203,23.333333333333332,15.4344492037203
dp:1.000000_param2:25,76.66666666666667,18.06162291219209,23.333333333333332,18.06162291219209
dp:1.500000_param2:70,76.0,13.9522996909709,22.0,15.57776192739723
dp:1.300000_param2:50,76.0,14.514360704718161,24.0,14.514360704718161
dp:1.150000_param2:40,76.0,17.204650534085253,24.0,17.204650534085253
dp:1.150000_param2:35,76.0,17.204650534085253,24.0,17.204650534085253
dp:1.000000_param2:20,76.0,18.83259585576738,24.0,18.83259585576738
dp:1.350000_param2:50,75.33333333333333,12.472191289246473,24.666666666666668,12.47219128924647
dp:1.350000_param2:45,75.33333333333333,12.472191289246473,24.666666666666668,12.47219128924647
dp:1.150000_param2:30,75.33333333333333,16.35712552851373,24.666666666666668,16.35712552851373
dp:1.150000_param2:25,75.33333333333333,16.35712552851373,24.666666666666668,16.35712552851373
dp:1.150000_param2:20,75.33333333333333,16.35712552851373,24.666666666666668,16.35712552851373
dp:1.050000_param2:35,75.33333333333333,14.079141387961918,24.0,14.966629547095765
dp:1.350000_param2:40,74.66666666666667,11.585431464655178,25.333333333333332,11.585431464655178
dp:1.350000_param2:35,74.66666666666667,11.585431464655178,25.333333333333332,11.585431464655178
dp:1.350000_param2:30,74.66666666666667,11.585431464655178,25.333333333333332,11.585431464655178
dp:1.350000_param2:25,74.66666666666667,11.585431464655178,25.333333333333332,11.585431464655178
dp:1.350000_param2:20,74.66666666666667,11.585431464655178,25.333333333333332,11.585431464655178
dp:1.300000_param2:55,74.66666666666667,9.977753031397176,22.0,11.775681155103795
dp:1.250000_param2:55,74.66666666666667,15.173075568988056,20.0,16.57307052620807
dp:1.150000_param2:45,74.66666666666667,13.199326582148887,22.666666666666668,14.079141387961918
dp:1.100000_param2:40,74.66666666666667,13.097921802925667,22.666666666666668,15.520595635763755
dp:1.000000_param2:30,74.66666666666667,15.520595635763755,25.333333333333332,15.520595635763755
dp:1.450000_param2:60,74.0,14.966629547095765,25.333333333333332,14.817407180595245
dp:1.450000_param2:50,74.0,16.08311744241976,26.0,16.08311744241976
dp:1.450000_param2:45,74.0,16.08311744241976,26.0,16.08311744241976
dp:1.450000_param2:40,74.0,16.08311744241976,26.0,16.08311744241976
dp:1.450000_param2:35,74.0,16.08311744241976,26.0,16.08311744241976
dp:1.450000_param2:30,74.0,16.08311744241976,26.0,16.08311744241976
